long,lat,no
148.97096000000002,-37.631209999999996,126
150.31342,-34.82323,126
149.04785,-37.72003,126
150.38362,-34.62814,126
149.50877,-36.0154,126
149.67783,-37.32246,126
149.11633,-37.69119,126
150.452,-34.68,126
147.90204,-36.115190000000005,126
148.37886,-36.05312,126
150.47855,-34.85152,126
148.63308999999998,-35.87576,126
150.57133000000002,-35.05774,126
148.02448,-35.381809999999994,126
151.84309,-31.71517,126
147.841,-36.102,126
123.4567,-30.907709999999998,126
151.25284,-31.513070000000003,126
148.28717,-35.8301,126
152.54541,-29.450590000000002,126
149.2438,-37.15762,126
147.886,-35.269,126
149.235,-37.306,126
149.549,-36.482,126
149.86086,-36.577009999999994,126
147.921,-35.273,126
148.03249,-36.76215,126
149.19468999999998,-37.26435,126
146.55615,-37.27191,126
150.975,-32.672,126
147.98148999999998,-35.410740000000004,126
147.86,-36.678000000000004,126
150.0284,-35.30673,126
149.33033999999998,-37.155879999999996,126
148.32887,-35.77823,126
142.72127,-18.11213,126
150.41998,-33.923790000000004,126
148.22249,-37.382509999999996,126
147.79744,-36.557990000000004,126
149.47751,-37.42617,126
147.59766000000002,-25.07466,126
148.418,-37.169000000000004,126
150.47655,-34.78945,126
147.43,-37.065,126
149.50476,-37.235440000000004,126
148.2065,-37.1441,126
149.89577,-37.12669,126
148.53421,-37.51227,126
147.55553999999998,-35.89739,126
148.755,-37.291,126
147.07748,-37.18674,126
149.08053999999998,-37.60628,126
148.85672,-37.65325,126
148.23996,-35.93555,126
147.34776000000002,-37.10415,126
149.56023000000002,-36.48794,126
148.21129,-35.58032,126
147.34035,-37.09149,126
148.40895,-37.178779999999996,126
152.01303000000001,-30.756629999999998,126
148.36568,-35.87299,126
148.42113,-37.173390000000005,126
147.49245,-37.14906,126
149.7791,-36.02213,126
148.14056000000002,-37.381479999999996,126
149.615,-37.137,126
149.77813999999998,-37.470729999999996,126
149.18593,-37.543,126
149.59964,-36.36155,126
149.94799999999998,-36.301,126
148.99292,-37.62833,126
148.089,-36.471,126
149.80965,-37.43168,126
147.87018999999998,-37.091429999999995,126
147.256,-37.107,126
148.11053,-37.35165,126
143.69606000000002,-19.81042,126
148.07225,-35.43778,126
147.97845,-35.47352,126
147.23599,-37.04854,126
149.83302,-37.232690000000005,126
148.00929,-41.7051,126
147.46034,-37.06657,126
148.09833,-37.35699,126
149.47791999999998,-37.248290000000004,126
150.33033999999998,-34.337990000000005,126
149.993,-37.242,126
149.79915,-37.279740000000004,126
117.64908999999999,-21.00157,126
147.87798,-36.08789,126
147.201,-37.066,126
147.82605,-36.584559999999996,126
147.57299999999998,-36.101,126
148.20401,-37.18938,126
149.2363,-37.2445,126
148.69849,-37.248020000000004,126
147.41586,-37.049170000000004,126
149.6284,-35.97488,126
149.15843,-37.65636,126
149.231,-37.394,126
149.75569,-37.41767,126
149.51546000000002,-36.2259,126
149.53008,-37.40806,126
148.39819,-36.02225,126
148.66545,-37.63776,126
148.46063,-37.43253,126
149.51741,-35.95472,126
151.34785,-32.20187,126
149.51,-36.515,126
149.804,-37.439,126
147.8338,-36.04837,126
117.67618999999999,-21.00432,126
149.31509,-37.262159999999994,126
149.18236000000002,-37.61075,126
149.857,-37.394,126
147.881,-36.125,126
150.309,-34.686,126
147.90472,-36.7338,126
149.4985,-35.97218,126
149.35547,-37.53253,126
149.53127,-37.36878,126
149.96416000000002,-37.13792,126
149.36365,-37.40576,126
148.20186,-37.1621,126
147.60968,-36.16059,126
147.91359,-37.28051,126
149.14351000000002,-37.32492,126
149.27328,-37.168890000000005,126
148.89165,-37.60492,126
149.567,-35.991,126
147.935,-37.134,126
147.78569,-36.546040000000005,126
148.41846999999999,-37.15903,126
146.72763,-36.945009999999996,126
147.963,-36.152,126
149.4993,-37.15933,126
148.2,-37.164,126
147.72382,-35.87086,126
147.54532,-37.62546,126
147.81531,-36.02711,126
144.10858000000002,-17.52178,126
149.42171000000002,-37.14662,126
150.61552,-32.55429,126
149.77808000000002,-37.14629,126
147.03233,-37.20715,126
148.66201999999998,-35.81438,126
148.48415,-37.43573,126
147.79555,-36.02232,126
148.78712,-35.86372,126
147.58098,-35.86287,126
147.04755,-37.215270000000004,126
150.03749,-34.33543,126
143.688,-19.811,126
148.75685,-35.85476,126
148.35619,-36.85386,126
150.39226000000002,-33.8738,126
147.86584,-36.032990000000005,126
151.32544,-30.44391,126
149.33456,-37.536570000000005,126
149.03,-37.383,126
150.43954,-34.749109999999995,126
152.03644,-30.77587,126
148.30858,-37.07479,126
150.51418,-35.053090000000005,126
147.51761000000002,-35.86367,126
149.56967,-35.97068,126
147.982,-36.808,126
148.61035,-37.5244,126
147.61741999999998,-36.13543,126
150.07193,-22.30644,126
152.14518999999999,-29.41863,126
149.5168,-37.42539,126
149.85172,-36.5607,126
147.874,-36.721,126
149.67471,-36.633829999999996,126
149.05096,-37.302609999999994,126
147.61038,-36.105509999999995,126
148.62469,-37.68016,126
150.523,-35.076,126
149.65317,-37.44395,126
148.03473,-35.796490000000006,126
149.44473,-37.15712,126
148.21912,-37.1214,126
149.34964,-37.17775,126
148.305,-35.798,126
149.461,-37.433,126
147.77098,-36.37082,126
150.40213,-34.78522,126
149.727,-37.318000000000005,126
142.51501000000002,-12.806239999999999,126
149.53293,-37.39803,126
147.28718999999998,-37.075340000000004,126
149.5923,-37.33173,126
147.85399999999998,-36.733000000000004,126
147.73608000000002,-36.47967,126
147.11652,-37.21891,126
149.17314,-37.47167,126
147.89302,-36.13386,126
148.17537,-36.81752,126
148.35799,-37.669109999999996,126
149.31393,-37.21413,126
148.06786,-36.26012,126
147.59145,-37.67185,126
147.92368000000002,-35.933009999999996,126
150.31171,-34.79391,126
149.86885,-35.98133,126
149.56573,-37.13108,126
147.96056000000002,-36.274440000000006,126
147.71915,-35.87024,126
149.50659,-36.53958,126
148.31541,-35.797779999999996,126
149.71521,-37.28259,126
147.78491,-36.54271,126
146.89536999999999,-36.96542,126
152.53082,-30.50078,126
148.33847,-35.87388,126
148.47734,-37.42642,126
149.377,-36.001,126
149.95436,-37.23172,126
149.361,-36.132,126
150.44467,-34.707209999999996,126
148.30148,-36.355920000000005,126
150.23367,-34.69122,126
149.024,-37.391999999999996,126
149.33165,-37.48499,126
147.78941,-36.38049,126
149.37347,-37.512,126
148.69373000000002,-37.205999999999996,126
149.96736,-35.7496,126
147.73372,-36.4697,126
149.2691,-37.49388,126
147.62849,-35.82212,126
148.09363000000002,-36.80721,126
148.79907,-37.67995,126
149.78134,-36.05515,126
148.321,-35.87,126
147.33986000000002,-37.10877,126
150.364,-34.879,126
147.80583000000001,-36.35331,126
150.24200000000002,-35.471,126
150.09711000000001,-32.69147,126
149.36678,-37.1168,126
149.56445,-36.101890000000004,126
148.35225,-35.87513,126
152.12311,-29.42438,126
150.238,-34.306,126
149.71753999999999,-37.30287,126
148.1049,-36.28328,126
146.8206,-36.91426,126
150.38257,-34.728320000000004,126
150.56883,-35.03305,126
149.91838,-36.47998,126
147.34698,-37.10082,126
149.564,-36.268,126
150.238,-34.785,126
149.23678999999998,-37.54163,126
149.05602,-37.65567,126
150.26503,-32.53032,126
149.89934,-35.72105,126
147.72359,-36.50228,126
149.12639,-37.31906,126
144.83022,-16.1736,126
148.39700000000002,-37.155,126
149.98,-36.287,126
148.28375,-37.10774,126
151.759,-31.765,126
148.69762,-37.244690000000006,126
148.44777,-37.41726,126
149.37431,-37.41483,126
148.747,-37.617,126
150.05942,-34.33885,126
147.9288,-37.15292,126
148.41162,-35.95993,126
147.93583999999998,-35.9529,126
149.40411,-36.12016,126
150.46982,-34.82907,126
149.957,-36.29,126
149.196,-37.65,126
147.02,-37.156,126
149.32375,-37.19167,126
149.89098,-37.1544,126
147.57253,-36.07175,126
149.82846,-37.32723,126
149.38336,-37.2894,126
121.18363000000001,-31.2552,126
149.77466,-37.16196,126
147.87158,-36.60978,126
146.76346,-36.76865,126
148.42265,-36.011340000000004,126
148.17542,-37.37605,126
148.06171,-36.418479999999995,126
149.9147,-37.12702,126
147.42764,-37.06116,126
150.09784,-22.27789,126
150.50351,-35.0513,126
149.31186,-37.54325,126
149.7045,-37.19827,126
147.91299999999998,-37.12,126
147.75877,-36.462379999999996,126
149.54916,-36.48273,126
149.82939,-37.21618,126
146.86003,-36.949909999999996,126
149.80608999999998,-37.24028,126
147.46715,-37.03799,126
150.852,-32.639,126
123.29912,-32.22461,126
147.53676000000002,-37.107929999999996,126
148.41846,-37.18074,126
150.46826000000001,-34.72805,126
150.45354,-34.77884,126
148.86852,-37.62257,126
148.05276,-35.43051,126
149.5322,-36.0327,126
149.938,-35.72948,126
149.22647,-37.46114,126
147.60106000000002,-36.12685,126
149.44795,-37.24494,126
149.4912,-37.38811,126
147.37495,-36.981390000000005,126
147.42282,-37.07911,126
147.871,-37.09475,126
147.768,-36.391,126
150.45255,-34.70005,126
151.282,-31.526999999999997,126
148.16173999999998,-35.59874,126
149.47229,-37.20811,126
148.58353,-37.65773,126
149.293,-37.241,126
148.09743999999998,-35.4684,126
147.84869,-36.03568,126
149.12086000000002,-37.65553,126
147.95967,-36.73904,126
151.75908,-31.414559999999998,126
150.38298,-32.57331,126
150.40200000000002,-33.879,126
148.00061000000002,-35.473459999999996,126
149.79231000000001,-37.13579,126
150.39108000000002,-34.71322,126
147.06659,-37.198679999999996,126
150.99173000000002,-32.661609999999996,126
149.85962,-37.11482,126
149.32758,-37.47269,126
148.99828,-37.65761,126
147.71646,-36.47237,126
148.69041,-37.60949,126
146.90984,-22.16498,126
149.30432,-37.4571,126
150.35655,-34.715990000000005,126
143.40135,-17.89882,126
148.60698,-37.511070000000004,126
150.46608,-25.9787,126
147.558,-35.893,126
149.59552,-37.384009999999996,126
148.13263999999998,-36.65166,126
150.85908999999998,-32.65297,126
149.16869,-37.38411,126
149.78769,-37.19549,126
147.61545,-25.0934,126
147.43802,-37.028620000000004,126
148.15424,-37.400079999999996,126
150.42664,-33.88558,126
149.71666000000002,-36.47132,126
148.45999,-36.05389,126
148.02200000000002,-41.702,126
147.2224,-37.06778,126
150.39,-32.576,126
148.67502,-37.5453,126
149.52088999999998,-36.22853,126
149.634,-37.146,126
148.10823,-37.1664,126
147.96245,-36.78739,126
149.00153,-37.60987,126
150.02374,-36.16576,126
148.37886,-35.997609999999995,126
149.93321,-37.13063,126
147.75294,-36.41847,126
147.971,-36.359,126
150.27966,-34.79238,126
149.58158999999998,-37.29565,126
147.25882,-37.06924,126
147.80597,-36.02512,126
148.308,-35.789,126
149.56403999999998,-36.29462,126
150.3674,-34.83195,126
150.70888,-32.61417,126
147.80371,-36.50877,126
149.30482,-37.12941,126
148.95,-37.374,126
149.142,-37.36,126
149.73164,-36.02678,126
148.55624,-37.6586,126
147.85793,-36.60844,126
149.64668,-37.10499,126
148.68373,-37.67765,126
150.68198,-26.528290000000002,126
148.30476000000002,-37.10096,126
151.33748,-32.228120000000004,126
147.74709,-36.48831,126
149.6629,-35.93544,126
149.99864,-34.33873,126
152.1265,-29.437140000000003,126
149.14233000000002,-37.33259,126
150.05434,-34.33977,126
149.42282,-37.214490000000005,126
149.83482,-37.1101,126
149.61192,-36.48265,126
148.17917,-36.50505,126
149.563,-36.099000000000004,126
149.45831,-37.39994,126
150.42047,-34.712540000000004,126
149.09216,-37.70559,126
150.935,-32.671,126
144.40176,-19.94989,126
146.7504,-24.833470000000002,126
152.03003,-30.77099,126
149.26729,-37.498059999999995,126
150.42856,-34.850590000000004,126
149.37788,-37.26923,126
147.94433999999998,-36.73109,126
147.87358,-36.12656,126
150.54486,-35.062909999999995,126
148.0592,-37.07245,126
150.2572,-32.539390000000004,126
149.58545,-37.36452,126
148.99428,-37.715540000000004,126
149.52583,-37.40627,126
149.3013,-37.21663,126
148.16299999999998,-35.883,126
149.53632,-37.43195,126
147.91111999999998,-36.7604,126
150.0811,-32.75525,126
149.285,-37.562,126
148.90768,-37.59537,126
148.02477,-35.46268,126
150.25006000000002,-34.30069,126
147.405,-36.976,126
149.47057,-37.11658,126
148.31482,-35.77248,126
149.19208999999998,-37.41957,126
149.704,-36.025999999999996,126
147.70311999999998,-36.49165,126
150.01483000000002,-34.34318,126
150.24878,-34.2935,126
149.1776,-37.25854,126
148.27924,-35.73658,126
151.74892,-31.483209999999996,126
150.38197,-34.73226,126
149.68723,-36.02016,126
150.29771000000002,-34.2827,126
150.73157,-32.60326,126
149.2583,-37.49955,126
148.03177,-35.45465,126
150.14016999999998,-34.2984,126
149.54414,-37.32648,126
149.13657,-37.36102,126
150.19997,-32.58417,126
147.504,-35.86233,126
149.845,-37.355,126
149.30923,-37.17307,126
147.56212,-35.83508,126
147.77399,-36.53407,126
149.54596999999998,-36.42066,126
148.35631999999998,-37.66245,126
150.10037,-34.93748,126
148.80700000000002,-35.873000000000005,126
148.29735,-37.066179999999996,126
149.2718,-37.58467,126
147.766,-36.543,126
148.96756000000002,-37.36918,126
148.35561,-35.8503,126
149.23802,-37.15475,126
147.88753,-37.08876,126
150.286,-34.23,126
149.49837,-37.34527,126
123.17603000000001,-32.4868,126
149.27931,-37.13433,126
149.80658,-37.19757,126
150.34548999999998,-34.36265,126
150.07034,-34.83442,126
150.39835,-34.73657,126
149.57898,-36.45227,126
147.74782,-36.45374,126
147.901,-36.736,126
150.28368999999998,-34.237390000000005,126
149.53278999999998,-36.46682,126
148.35635,-35.91679,126
147.267,-37.096,126
148.11867,-37.17167,126
151.17937,-32.782309999999995,126
148.31548,-35.989290000000004,126
149.42561,-37.47588,126
148.35721999999998,-35.85698,126
147.95895,-37.26318,126
149.33907,-37.1726,126
147.49185,-37.0859,126
150.47799999999998,-34.772,126
149.692,-37.413000000000004,126
149.53932,-36.42382,126
149.845,-37.124,126
149.31502,-37.30124,126
149.10747,-37.692640000000004,126
149.77708,-37.26127,126
148.07045,-35.62725,126
151.78888,-31.45107,126
149.876,-37.16,126
149.96063,-37.23238,126
147.96991,-36.74434,126
149.48863,-36.59451,126
150.45886000000002,-33.87785,126
150.39493000000002,-33.83462,126
148.231,-36.535,126
148.72563,-37.586490000000005,126
147.98338,-36.76293,126
147.87581,-36.3878,126
147.38266000000002,-37.061040000000006,126
150.253,-34.29,126
149.51984,-36.47323,126
149.17543,-37.649190000000004,126
152.09708999999998,-31.438879999999997,126
148.26492,-36.36625,126
151.78105,-31.44694,126
148.79393000000002,-37.36076,126
150.174,-32.6618,126
150.36700000000002,-34.65435,126
147.81047,-36.55598,126
148.31795,-37.709959999999995,126
149.882,-37.388000000000005,126
149.61952,-37.14496,126
149.54851000000002,-36.04057,126
147.447,-37.008,126
147.81427,-36.04107,126
121.397,-31.903000000000002,126
149.94021999999998,-37.127320000000005,126
148.33879,-37.72052,126
150.25981000000002,-32.5313,126
147.89262,-36.11322,126
149.67049,-35.99807,126
147.63931000000002,-36.15272,126
149.26283,-37.52856,126
148.78378,-37.35653,126
148.24,-37.056999999999995,126
150.02858999999998,-36.17434,126
149.87878,-37.1531,126
149.576,-37.38,126
147.434,-37.001,126
151.047,-30.469,126
149.14314,-37.66935,126
148.05119,-36.5149,126
150.45399,-34.69619,126
147.89227,-36.09256,126
149.621,-37.217,126
147.74777,-36.51744,126
147.57846,-35.848079999999996,126
150.32513,-34.6457,126
149.7594,-36.00045,126
148.80556,-35.86418,126
148.75275,-35.83795,126
149.88641,-37.2569,126
148.43671,-37.181290000000004,126
149.74875,-37.314370000000004,126
149.9514,-35.95598,126
143.26535,-17.87544,126
147.02646000000001,-37.1588,126
148.08456,-36.73561,126
149.35076999999998,-37.1711,126
149.70821999999998,-37.3643,126
151.638,-29.554000000000002,126
149.68074,-37.22684,126
149.97937,-34.94833,126
147.98293999999999,-36.780229999999996,126
148.08133,-36.28775,126
149.04619,-37.36646,126
147.96286,-36.75233,126
149.14401,-37.6727,126
149.79222,-37.283,126
149.08151,-37.70035,126
147.036,-37.207,126
148.08003,-36.50345,126
117.65506,-21.014329999999998,126
148.253,-35.668,126
147.55365,-37.64649,126
150.45696999999998,-33.88496,126
149.76904,-36.06565,126
149.185,-37.332,126
149.27863,-37.170970000000004,126
149.24826000000002,-37.24588,126
151.32728999999998,-32.1167,126
149.86116,-37.143159999999995,126
149.71809,-37.151790000000005,126
148.9007,-35.89711,126
147.8515,-36.066309999999994,126
148.37201000000002,-36.043820000000004,126
150.62544,-32.56705,126
151.26086,-31.501890000000003,126
147.97536000000002,-36.7297,126
150.24435,-34.316359999999996,126
149.94122,-37.23661,126
149.68471,-37.42181,126
152.52913999999998,-30.67104,126
148.13068,-36.66233,126
149.47141000000002,-37.4255,126
148.17422,-37.23655,126
148.77472,-37.634170000000005,126
147.79326,-36.49493,126
147.57242,-35.88965,126
149.12633,-37.38146,126
149.07166,-37.7159,126
147.63844,-35.84876,126
147.52063,-37.0966,126
149.51317,-36.008790000000005,126
149.108,-37.664,126
150.0728,-33.15279,126
148.02725,-35.783840000000005,126
150.12308000000002,-34.306540000000005,126
150.42502,-34.80387,126
149.82299999999998,-37.388000000000005,126
149.79843,-37.09803,126
149.41425,-37.42714,126
148.34566,-36.02726,126
148.153,-36.55,126
148.13342,-36.654990000000005,126
149.70328999999998,-37.35575,126
149.79713,-37.2554,126
149.13846,-37.68417,126
149.79175,-37.425670000000004,126
150.00327,-35.81596,126
149.78795,-36.00265,126
149.6657,-37.38767,126
148.70055,-37.64951,126
144.79506999999998,-16.05173,126
149.92574,-36.54789,126
147.01781,-37.160070000000005,126
147.74658,-36.40788,126
148.48361,-37.47044,126
147.79668999999998,-36.02312,126
150.386,-34.73924,126
150.38957,-34.83907,126
149.88,-37.173,126
147.407,-37.068000000000005,126
150.32183999999998,-34.795770000000005,126
147.895,-36.765,126
147.60007,-36.09505,126
147.7854,-35.9575,126
148.377,-36.018,126
147.6239,-36.10171,126
149.96036,-35.288540000000005,126
149.461,-24.93,126
147.55545,-25.09079,126
150.48135,-34.7577,126
150.52544,-35.07338,126
150.918,-32.696999999999996,126
148.00339,-36.475970000000004,126
148.08611000000002,-37.1319,126
149.19984,-25.42245,126
149.123,-37.316,126
149.26091,-37.50963,126
152.09511,-31.59743,126
149.97797,-37.20823,126
148.60822,-37.55249,126
146.35345,-26.465909999999997,126
149.86938,-37.27929,126
148.10683,-35.47036,126
150.34296,-35.569590000000005,126
143.04558,-18.12934,126
150.08406000000002,-34.824090000000005,126
150.09028999999998,-32.75105,126
150.27177,-34.24091,126
149.40714,-37.20093,126
122.00299999999999,-32.568000000000005,126
148.24688999999998,-37.06377,126
148.23969,-35.66247,126
148.0806,-36.29135,126
148.32866,-35.75291,126
122.26778999999999,-32.5109,126
146.66541,-36.929809999999996,126
150.32195,-34.349000000000004,126
148.59163,-37.54125,126
149.53981000000002,-37.35382,126
149.967,-35.744,126
146.74277,-36.93245,126
149.50226,-37.17947,126
151.23441,-31.49179,126
150.45709,-34.75505,126
147.885,-35.931,126
147.98172,-35.48685,126
149.57191,-37.384440000000005,126
149.00858,-37.34814,126
150.33049,-34.31012,126
148.90733,-37.58358,126
150.80700000000002,-29.090999999999998,126
147.79626000000002,-36.53406,126
144.039,-17.072,126
149.61403,-35.93782,126
148.14793,-36.65961,126
148.78516000000002,-37.34238,126
150.46381,-34.8284,126
150.13527,-34.29929,126
146.84988,-36.94448,126
149.674,-36.001999999999995,126
152.53,-30.508000000000003,126
150.39851000000002,-34.70603,126
150.33700000000002,-34.286,126
147.52309,-37.5242,126
150.00601,-37.23303,126
149.17893999999998,-37.32898,126
149.5015,-35.96413,126
149.95358000000002,-37.16107,126
144.71597,-17.63576,126
147.61708000000002,-36.147059999999996,126
149.94728,-37.1604,126
146.75818999999998,-36.91986,126
149.6783,-37.35304,126
149.38443,-37.53476,126
147.57307,-35.85098,126
147.51193,-37.09792,126
149.2086,-37.66474,126
149.34026,-37.5372,126
149.51154,-37.40514,126
147.899,-36.103,126
149.37438999999998,-37.51535,126
147.85374,-36.13657,126
149.40200000000002,-37.166,126
145.59738000000002,-36.755359999999996,126
147.57361,-35.875690000000006,126
147.99463,-36.71634,126
149.99286,-37.23571,126
150.39623999999998,-34.9281,126
151.79381,-31.43501,126
149.45526,-37.42508,126
148.99963,-37.7241,126
147.95122,-36.68011,126
148.32526000000001,-35.83784,126
149.88554,-37.14978,126
147.4659,-37.05195,126
149.4071,-36.13214,126
151.029,-30.445999999999998,126
150.28606000000002,-34.789229999999996,126
150.1525,-32.659290000000006,126
149.92253,-35.9349,126
149.61063000000001,-36.4044,126
149.15102,-37.674479999999996,126
149.24826000000002,-37.74416,126
147.54601,-35.8903,126
152.43327,-26.4893,126
149.96028,-37.23639,126
150.40846000000002,-33.9184,126
147.95026000000001,-37.26453,126
147.39154,-36.97546,126
149.545,-36.244,126
148.15236000000002,-36.40035,126
147.03307,-37.14747,126
147.89938,-36.4336,126
149.1535,-25.40354,126
147.36937,-37.042390000000005,126
148.11191000000002,-36.4673,126
150.73073,-32.60714,126
149.40883,-22.81352,126
147.547,-37.637,126
147.753,-36.453,126
148.321,-37.05207,126
148.99233999999998,-37.61997,126
147.15526,-37.23042,126
149.27512,-37.1221,126
150.22052,-33.0203,126
149.4621,-36.10865,126
147.9816,-37.26312,126
149.46251999999998,-37.12359,126
150.00173999999998,-36.2335,126
149.97905,-36.45155,126
149.28256000000002,-37.15038,126
149.69267,-37.304109999999994,126
150.46634,-34.8502,126
149.1264,-37.35994,126
149.13454,-37.355109999999996,126
148.34416000000002,-35.76084,126
152.53107,-30.66703,126
148.69191,-35.88642,126
150.4809,-34.838409999999996,126
148.19601,-36.674240000000005,126
143.03371,-14.700220000000002,126
148.737,-37.593,126
147.90952,-36.12782,126
148.1868,-35.591229999999996,126
148.83757,-37.61016,126
149.91107,-36.51099,126
148.4949,-37.17544,126
147.02867,-37.14812,126
149.73734,-37.26899,126
149.69281,-37.378640000000004,126
149.268,-37.32,126
148.31892,-35.79374,126
148.217,-35.948,126
147.63245,-35.82626,126
147.62563,-36.15139,126
149.34488000000002,-37.52727,126
149.53003,-36.22698,126
147.95821,-36.41749,126
150.08321999999998,-34.34135,126
149.861,-37.154,126
150.4649,-34.747840000000004,126
149.47214,-24.927310000000002,126
150.09666,-34.84404,126
149.57564,-36.00028,126
149.70432,-37.34785,126
150.3582,-34.66939,126
148.30229,-36.01344,126
146.75122,-24.83118,126
148.77733,-35.86185,126
149.66034,-37.19732,126
147.73608000000002,-36.44177,126
148.38992,-37.17488,126
147.61276,-36.14287,126
149.44019,-37.18483,126
149.50298999999998,-36.54373,126
143.87752,-18.92205,126
148.44421,-37.421279999999996,126
149.85703,-37.3723,126
149.58647,-36.47635,126
148.378,-35.871,126
149.9149,-37.160990000000005,126
150.079,-34.846,126
146.8573,-36.9572,126
149.54843,-37.36722,126
148.55046000000002,-37.46332,126
149.94704,-37.124,126
150.28954,-34.79057,126
148.343,-36.023,126
146.65434,-36.90031,126
149.405,-35.922,126
150.04514,-34.35263,126
147.15729,-37.1991,126
148.40237,-37.14776,126
149.28099,-37.70055,126
149.553,-36.306,126
148.31381000000002,-37.69332,126
150.01917,-36.249,126
150.01375,-34.339690000000004,126
149.27391,-37.1298,126
149.76006999999998,-36.021840000000005,126
148.34285,-35.77942,126
147.94727,-36.76166,126
149.34409,-37.54947,126
150.37949,-34.695840000000004,126
149.86235,-35.65894,126
147.38437,-37.0298,126
151.76927,-31.436420000000002,126
149.96666000000002,-35.25225,126
147.98483000000002,-36.73167,126
150.13754,-34.821940000000005,126
146.70332,-36.938159999999996,126
149.76172,-37.23554,126
149.97188,-35.727090000000004,126
147.58624,-35.89608,126
150.209,-34.756,126
147.33553,-37.10942,126
150.13719,-34.31004,126
148.04766999999998,-36.28354,126
150.25964,-34.78288,126
149.63686,-37.47144,126
148.01838999999998,-41.65801,126
149.968,-37.226,126
121.55325,-31.95185,126
147.40384,-36.97015,126
147.93382,-36.0791,126
147.13898,-37.19836,126
150.79109,-29.0823,126
149.86758,-29.567729999999997,126
149.395,-37.28042,126
149.38766,-35.97691,126
147.063,-37.223,126
148.31691,-37.03543,126
149.58100000000002,-37.36,126
148.22171,-35.60641,126
149.74367,-37.26968,126
150.798,-29.079,126
149.41599,-37.45897,126
150.31528,-30.21198,126
150.44606000000002,-34.79011,126
123.182,-32.485,126
122.00706000000001,-32.56718,126
149.78374,-37.150909999999996,126
148.13887,-36.64033,126
149.51051,-37.41939,126
149.54414,-37.1168,126
152.42709,-30.56055,126
148.84547,-37.60541,126
148.304,-35.927,126
147.91772,-36.67153,126
150.00609,-34.32841,126
149.0704,-37.63935,126
149.93200000000002,-37.23,126
149.57225,-36.419740000000004,126
149.28538999999998,-37.47182,126
149.49081,-37.245779999999996,126
148.717,-35.83,126
152.4223,-30.561590000000002,126
150.20386000000002,-32.593540000000004,126
149.80487,-37.28438,126
149.98785,-37.22552,126
149.84145,-37.35451,126
149.374,-37.205999999999996,126
149.59392,-37.11829,126
148.34175,-36.85751,126
149.98058999999998,-37.23284,126
149.59265,-37.15789,126
149.285,-37.157,126
148.11003,-39.90068,126
146.75609,-36.90981,126
147.39803999999998,-37.06906,126
149.56436000000002,-37.17856,126
147.878,-36.739000000000004,126
148.31485,-35.93043,126
150.3195,-34.33279,126
147.97681,-37.243159999999996,126
149.33141,-37.21217,126
147.33522,-37.088809999999995,126
150.32657,-34.357490000000006,126
150.08025,-34.31738,126
147.92373999999998,-36.67749,126
123.295,-32.238,126
148.38776000000001,-35.91865,126
147.015,-37.128,126
149.45325,-37.20997,126
148.47922,-36.05774,126
147.97745,-36.79487,126
149.18393999999998,-37.36627,126
149.61757,-37.1965,126
147.8972,-35.93373,126
148.759,-35.861999999999995,126
148.04109,-35.41852,126
150.92227,-30.526059999999998,126
150.92677,-32.71317,126
150.08632,-35.03521,126
150.29,-34.799,126
150.441,-33.931,126
149.15401,-37.298809999999996,126
150.239,-34.75,126
147.03432,-37.196509999999996,126
150.4218,-34.77936,126
149.61248999999998,-37.35995,126
149.55125,-37.2525,126
149.02924,-37.39949,126
149.29532,-37.215959999999995,126
147.8945,-36.7285,126
151.3315,-32.13863,126
123.16193999999999,-32.392179999999996,126
148.722,-35.904,126
149.70259,-37.20921,126
149.77088999999998,-36.009209999999996,126
150.4323,-34.83443,126
122.31634,-32.51341,126
150.32986,-34.78139,126
149.2,-37.253,126
147.93200000000002,-36.796,126
151.269,-31.534000000000002,126
149.30453,-37.162079999999996,126
150.214,-34.718,126
148.4007,-35.91656,126
149.41655,-36.117670000000004,126
149.52733,-37.138709999999996,126
150.83253,-32.63903,126
150.16446000000002,-33.20365,126
149.32453999999998,-37.502590000000005,126
152.09128,-31.41716,126
152.42700000000002,-30.566999999999997,126
149.41458,-35.95458,126
150.166,-33.778,126
150.5152,-35.05662,126
148.251,-35.659,126
149.12747,-37.34578,126
149.433,-37.4,126
149.77365,-37.45818,126
150.79,-32.594,126
149.07706000000002,-37.559940000000005,126
152.54451,-30.681179999999998,126
149.2659,-37.2048,126
147.87407,-36.71788,126
149.92700000000002,-36.325,126
148.52982,-37.51297,126
147.75804,-36.49695,126
146.835,-36.968,126
149.68216,-36.6526,126
149.03627,-37.31644,126
149.09906,-37.624190000000006,126
149.572,-36.426,126
149.15482,-37.66045,126
149.725,-37.133,126
149.50269,-37.13597,126
149.49751,-36.11683,126
149.34145,-37.56497,126
123.40396000000001,-32.5077,126
148.05736000000002,-36.28107,126
147.4666,-37.09316,126
149.37831,-37.46265,126
149.58388,-37.17281,126
147.8439,-36.60249,126
148.38005,-35.9789,126
149.42799,-37.4296,126
147.50128,-35.869640000000004,126
149.85602,-37.31414,126
150.34913999999998,-34.820440000000005,126
143.40585,-17.88095,126
149.20316,-37.36057,126
149.98439,-37.251059999999995,126
151.74608999999998,-31.46282,126
143.04671000000002,-18.136,126
149.16451,-37.5735,126
147.76936,-36.37793,126
148.13571000000002,-35.79079,126
